,En_#_Peaks,α_HOMO_Med,α_HOMO_#_Peaks,β_HOMO_1_Med,β_HOMO_Med,α_gap_Med,label
14077,0.0,0.0329477512,3.0,-0.34132055545,-0.30659516405,0.0797110639,0
14078,0.0,0.0526399629,2.0,-0.27770614735,-0.2586179933,0.0630897395,0
14079,0.0,-0.0107313263,4.0,-0.23734981295000002,-0.16423997964999998,0.15466352335,0
14080,0.0,-0.02655338335,1.0,-0.24458574845,-0.17859229695,0.17449835870000002,0
14081,0.0,0.027969269499999998,3.0,-0.33335514364999996,-0.3116194796,0.0824935899,0
14082,0.0,0.05806712315,3.0,-0.29303175465,-0.28374803675000004,0.07895649675,0
14083,0.0,0.0346461715,3.0,-0.32145000795,-0.2689932526,0.08182364119999999,0
14084,0.0,0.0402283531,4.0,-0.31026753255,-0.2725418156,0.0947972135,0
14085,0.0,0.046494356099999995,3.0,-0.29352248205,-0.2797070234,0.0710915441,0
14086,0.0,0.0505017092,3.0,-0.27526146134999996,-0.27123512515000003,0.0719398747,0
14087,0.0,0.03756100605,4.0,-0.3056619696,-0.2534218237,0.07625485385,0
14088,0.0,0.0383846083,3.0,-0.3114771755,-0.2961431213,0.07783853439999999,0
14089,0.0,0.03461353015,4.0,-0.30788245540000003,-0.27924667675000003,0.07518300635,0
14090,0.0,0.0311666553,4.0,-0.347738663,-0.31561965785,0.10126789120000002,0
14091,0.0,0.056319796000000005,5.0,-0.23836726335,-0.2190299745,0.0647711435,0
14092,0.0,-0.007791806599999999,1.0,-0.22296854500000002,-0.1587922155,0.1526927907,0
14093,0.0,0.02719750935,2.0,-0.30897944055000004,-0.29664964475,0.10839515665,0
14094,0.0,0.036476311100000006,3.0,-0.31398085659999997,-0.29374368380000004,0.08932044924999999,0
14095,0.0,0.0386990156,4.0,-0.25948640894999997,-0.2299395963,0.07493730375,0
14096,0.0,0.0371415779,3.0,-0.26851342065,-0.2468029159,0.0774669955,0
14097,0.0,0.0004979734,1.0,-0.20417533664999998,-0.1806821246,0.12920676120000002,0
14098,0.0,0.0258428904,1.0,-0.21088416685,-0.17465793525,0.10021986275,0
14099,0.0,0.040888085350000006,3.0,-0.3243111731,-0.31254710900000005,0.08121282454999999,0
14100,0.0,0.0327915807,2.0,-0.3147308797,-0.3113496242,0.07778419845000001,0
14101,0.0,0.03711867525,1.0,-0.28668550995,-0.26487520215,0.07058549994999999,0
14102,0.0,0.04328354355,4.0,-0.30625485565,-0.3027643538,0.07099486725,0
14103,0.0,0.03474834855,4.0,-0.3352178976,-0.2858151608,0.08675387444999999,0
14104,0.0,0.0385257707,1.0,-0.30951907415,-0.29004602245,0.08340135940000001,0
14105,0.0,0.013167125750000001,1.0,-0.1953894041,-0.1650063929,0.12502575245,0
14106,1.0,0.03550170235,2.0,-0.22588936535,-0.1810973536,0.0956720532,0
