,En_#_Peaks,α_HOMO_Med,α_HOMO_#_Peaks,β_HOMO_1_Med,β_HOMO_Med,α_gap_Med,label
4876,0.0,-0.030800263100000003,1.0,-0.2106066693,-0.11987214245,0.15238824175,0
4877,2.0,0.05670670005,4.0,-0.23201345625,-0.1228115211,0.08650526495,1
4878,2.0,0.0532075399,4.0,-0.2185386791,-0.19640149865,0.08654744235,1
4879,0.0,0.0418766352,3.0,-0.27563341545,-0.24603886435,0.07203138284999999,1
4880,0.0,-0.0290374318,1.0,-0.2294428234,-0.1943151701,0.15561541574999999,0
4881,0.0,0.0301040537,1.0,-0.2084385722,-0.1607306437,0.09565761354999999,0
4882,1.0,0.028855216849999997,3.0,-0.18752753845,-0.1732360626,0.1039037569,1
4883,0.0,-0.0613760121,4.0,-0.20611266545,-0.17503172844999998,0.19732276525,0
4884,0.0,0.010071057750000001,2.0,-0.19460774175,-0.1770179317,0.11818949014999999,1
4885,1.0,0.02909498095,3.0,-0.186585421,-0.17031215675,0.09925647615,1
4886,0.0,-0.02818193465,1.0,-0.20920818145,-0.14632047565,0.16040280245,0
4887,1.0,0.06601055965,3.0,-0.2218438747,-0.14688769834999998,0.059970569999999994,1
4888,1.0,0.0334102378,5.0,-0.2146828275,-0.15752216000000002,0.1028886361,1
4889,0.0,0.04007725285,1.0,-0.20894515035,-0.1680228411,0.0715720607,0
4890,1.0,0.0447984932,4.0,-0.22794301005,-0.171792152,0.0568820052,0
4891,0.0,0.04052240205,2.0,-0.26257810245,-0.25976887309999996,0.06650631350000001,1
4892,1.0,0.0622418216,1.0,-0.22759415115,-0.18065880974999998,0.07306609705,1
4893,2.0,0.057700656850000004,3.0,-0.18476600145,-0.1390088967,0.08096522605,1
4894,1.0,0.07459611695,1.0,-0.2012843866,-0.14308000305000002,0.061363635,1
4895,0.0,-0.020336152099999998,4.0,-0.21528447135,-0.1447689299,0.1551050505,0
4896,0.0,0.0291952322,3.0,-0.22356857395000002,-0.17859370959999998,0.09334080615000001,0
4897,1.0,0.0486274592,1.0,-0.19649134945,-0.1671763724,0.08421730899999999,1
4898,1.0,0.043441028150000005,1.0,-0.1546225008,-0.09437277825000001,0.0920584169,0
4899,0.0,0.03468882825,1.0,-0.3035296287,-0.26020090015,0.08527775280000001,0
4900,0.0,0.032077556,4.0,-0.29596430279999997,-0.25609525774999997,0.08622413815,0
4901,0.0,0.0313913267,4.0,-0.30938491474999996,-0.1924381617,0.08469848320000001,0
4902,1.0,0.0383241603,3.0,-0.20582176935000002,-0.17649840555000001,0.0949080044,1
4903,1.0,0.041533424050000003,5.0,-0.1874977146,-0.15664772045,0.09997600420000001,1
4904,1.0,0.03580015775,5.0,-0.21368261005,-0.1713629807,0.10069213460000001,1
4905,0.0,0.0320450032,3.0,-0.3222993738,-0.2794440559,0.08913518295,0
4906,1.0,0.046550058650000004,3.0,-0.2117152476,-0.19184379135000001,0.07776064264999999,1
4907,1.0,0.0243255925,3.0,-0.21435330354999999,-0.19416560815,0.10637751995,1
4908,0.0,0.03108715585,3.0,-0.32332413935000004,-0.28504621625,0.09209673600000001,0
4909,0.0,0.0409690726,1.0,-0.29081885015,-0.25158436780000004,0.0838071143,0
4910,0.0,0.03719543755,2.0,-0.20633832154999998,-0.17981300755000001,0.10210441725,1
4911,0.0,0.03934176205,2.0,-0.18802954665,-0.13518957225,0.10175387835,1
4912,0.0,0.0377164526,4.0,-0.2119892576,-0.1916049357,0.0926938143,0
4913,0.0,0.0495957639,3.0,-0.29241865525,-0.26395553495,0.0567454527,0
4914,1.0,0.045053979,3.0,-0.22633626685,-0.20947507259999998,0.08826006014999999,1
4915,1.0,0.044878267050000004,3.0,-0.2104487622,-0.1732089018,0.0887565488,1
4916,0.0,0.0335474485,2.0,-0.19861144884999998,-0.10242861305,0.10053971279999999,1
4917,0.0,0.02264251915,1.0,-0.2173459791,-0.1838527183,0.1069785528,0
4918,1.0,0.0556716882,3.0,-0.20967448254999999,-0.1066781562,0.08138513770000001,1
4919,0.0,0.04056159735,3.0,-0.2283087116,-0.17055792279999998,0.0714834827,0
4920,0.0,0.03322737405,3.0,-0.20523881784999998,-0.16262038655,0.10471025375000001,0
4921,1.0,0.05151954235,3.0,-0.2348689048,-0.20457903389999998,0.08027780305000001,1
4922,0.0,0.04142974705,1.0,-0.20051522789999998,-0.1744529134,0.06404003929999999,0
4923,0.0,0.0101948999,3.0,-0.15254385474999999,-0.1374790179,0.1164060021,0
4924,0.0,0.0154837508,6.0,-0.2138546962,-0.15547606705,0.11193964504999998,1
4925,1.0,0.0512383185,3.0,-0.22492403384999998,-0.1051319024,0.08984283209999999,1
4926,0.0,0.03645815945,3.0,-0.21911075375,-0.17695795445,0.0743334427,0
4927,1.0,0.04987567885,3.0,-0.21847733585,-0.1142386156,0.08903623675,1
4928,0.0,0.03958900825,2.0,-0.23539496129999998,-0.1174281898,0.10144755479999999,1
4929,0.0,0.0337793494,4.0,-0.2307944384,-0.22422955225,0.08543810460000001,0
4930,0.0,0.03673808645,3.0,-0.2347755841,-0.20432689445000002,0.07298108209999998,0
4931,0.0,0.027333895900000002,3.0,-0.3049196274,-0.27641118239999996,0.0906475031,0
4932,1.0,0.05817226865,3.0,-0.23204216065,-0.12985586124999998,0.07988804265,1
4933,0.0,0.029466369649999997,3.0,-0.30370426515000004,-0.24075023280000002,0.08765651954999999,0
4934,0.0,0.024231117150000002,3.0,-0.2573491387,-0.22668159055,0.0959301424,0
4935,2.0,0.065452671,4.0,-0.1899421342,-0.0908164393,0.0669258616,1
4936,0.0,0.03202383,3.0,-0.3027654603,-0.25633048035,0.08425967349999999,0
4937,2.0,0.04664802375,4.0,-0.2389374379,-0.1882969374,0.08155089195,1
4938,2.0,0.057945154250000006,4.0,-0.19846094035,-0.0991201398,0.0790827717,1
4939,0.0,0.03446218345,3.0,-0.2982147849,-0.2705871199,0.08883178965,0
4940,1.0,0.05868658465,3.0,-0.21659883624999998,-0.19528725695,0.06913049055,1
4941,0.0,0.048703404650000004,3.0,-0.21890866125,-0.15041414445,0.07534817664999999,0
4942,0.0,0.0229316127,2.0,-0.19389705545000002,-0.1522330463,0.1173419032,1
4943,0.0,0.041479499,1.0,-0.28221366845,-0.2444815683,0.07042610125000001,0
4944,0.0,0.029194450599999998,3.0,-0.29268832580000004,-0.2189791155,0.0895369043,0
4945,0.0,0.03477549135,3.0,-0.27230194249999995,-0.19210692955,0.08396526274999999,0
4946,0.0,0.0267506116,4.0,-0.28506752385,-0.2170097782,0.102983771,0
4947,0.0,0.035797167,3.0,-0.2223765503,-0.1814974204,0.0701605711,0
4948,1.0,0.0462900114,3.0,-0.2024951701,-0.10796208360000001,0.09164386969999999,1
4949,0.0,0.0381111736,1.0,-0.2798079369,-0.26949511365,0.08088419090000001,0
4950,0.0,0.00410252075,1.0,-0.1725214609,-0.11278259625,0.12229125344999998,0
4951,0.0,-0.01520271325,1.0,-0.20604554800000002,-0.12030249745,0.1436413423,0
4952,1.0,0.048717245150000005,3.0,-0.19304024939999997,-0.17627672165000002,0.08454442835,1
4953,0.0,0.0393642766,4.0,-0.2699145101,-0.20258108185,0.07242696269999999,0
4954,0.0,0.044374479349999996,1.0,-0.26282716645000004,-0.20096118125,0.0712217349,0
4955,1.0,0.0493213953,3.0,-0.22309748494999998,-0.20152656424999998,0.0878295779,1
4956,1.0,0.04198306275,3.0,-0.18956868799999999,-0.09432034035,0.09425823955000001,1
4957,0.0,0.03294352005,3.0,-0.31633056055,-0.2645093661,0.08932581005000001,0
4958,0.0,0.04554878445,3.0,-0.23478570380000002,-0.2233717679,0.069315266,0
4959,0.0,-0.01242174875,1.0,-0.18927052835000002,-0.13579527400000002,0.1452843755,0
