mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,params,split0_test_AUC,split1_test_AUC,split2_test_AUC,split3_test_AUC,split4_test_AUC,mean_test_AUC,std_test_AUC,rank_test_AUC,split0_train_AUC,split1_train_AUC,split2_train_AUC,split3_train_AUC,split4_train_AUC,mean_train_AUC,std_train_AUC,split0_test_Accuracy,split1_test_Accuracy,split2_test_Accuracy,split3_test_Accuracy,split4_test_Accuracy,mean_test_Accuracy,std_test_Accuracy,rank_test_Accuracy,split0_train_Accuracy,split1_train_Accuracy,split2_train_Accuracy,split3_train_Accuracy,split4_train_Accuracy,mean_train_Accuracy,std_train_Accuracy
2.2726301670074465,0.017191956392127557,0.010065841674804687,0.00019713317803925562,3,{'max_depth': 3},0.9718770000000001,0.9717815000000001,0.9708919999999999,0.9701449999999999,0.974017,0.9717425000000001,0.0013014083140967406,8,0.9792172500000002,0.9795146875,0.9801060624999999,0.97920328125,0.9799373749999999,0.9795957312499999,0.0003690505616188452,0.9195,0.9165,0.9295,0.92,0.924,0.9218999999999999,0.0044877611344633795,8,0.9295,0.93225,0.92925,0.932,0.932375,0.9310749999999999,0.0013955285736952847
2.9689948558807373,0.008005286794122116,0.011136627197265625,0.00028339024841979527,4,{'max_depth': 4},0.9721894999999998,0.9737429999999999,0.9723734999999999,0.9715835,0.9750675,0.9729914,0.0012555572627323752,5,0.9857734375,0.9865470000000001,0.98619103125,0.9857693125,0.9857309687500001,0.98600235,0.00032018726661615324,0.92,0.9215,0.93,0.923,0.9275,0.9244,0.0037603191353926357,7,0.942875,0.945375,0.942125,0.944125,0.94175,0.9432500000000001,0.0013369741957120877
3.695063352584839,0.02149147811684302,0.012700033187866212,0.00015263053179023303,5,{'max_depth': 5},0.9717640000000001,0.9752434999999999,0.975128,0.9725015,0.9763175,0.9741909,0.001746566156777304,2,0.99208475,0.9922983750000001,0.9922834687500001,0.99146715625,0.99181678125,0.9919901062500001,0.0003141868476470413,0.924,0.9245,0.9325,0.922,0.9315,0.9269000000000001,0.004259107887809354,6,0.955625,0.9555,0.9545,0.955375,0.954875,0.955175,0.00042278836313217375
4.4203901290893555,0.02701474936963124,0.014405488967895508,0.000149062453179771,6,{'max_depth': 6},0.9720345,0.9744359999999999,0.9757445,0.9734309999999999,0.9774439999999999,0.9746179999999999,0.0018639658526914797,1,0.9966422812500001,0.9961784375,0.9966616875,0.9962086562500002,0.9961976875,0.9963777500000001,0.00022420435276073673,0.926,0.93,0.9325,0.9265,0.9335,0.9297000000000001,0.003043024810940578,3,0.969,0.96575,0.967625,0.967375,0.96775,0.9675,0.0010398317171542632
5.2291792869567875,0.036075300477386434,0.016976594924926758,0.000413400051258843,7,{'max_depth': 7},0.9721565,0.9723379999999998,0.9754065,0.9724759999999999,0.9768580000000001,0.9738469999999999,0.0019241971572581365,3,0.9989394375,0.9989255625000001,0.9991713750000001,0.9986667500000002,0.9988541875,0.9989114625000001,0.00016229636567863804,0.926,0.9295,0.934,0.9245,0.933,0.9294,0.003733630940518912,5,0.98275,0.983,0.982,0.98125,0.982375,0.9822750000000001,0.00061441028637224
6.083075714111328,0.028957199585973353,0.01964259147644043,0.00031320267518963467,8,{'max_depth': 8},0.9708805,0.9708160000000001,0.9757764999999999,0.971698,0.976371,0.9731084000000001,0.0024483129170920536,4,0.9998289375,0.9998765625000001,0.9999018749999999,0.9998226875,0.9998395,0.9998539125000001,3.0397023908591507e-05,0.929,0.925,0.9375,0.93,0.9355,0.9314,0.004532107677449843,1,0.99275,0.994375,0.994625,0.994125,0.994625,0.9940999999999999,0.0006999999999999871
7.065172815322876,0.02530459725762984,0.02276749610900879,0.00019812680897205695,9,{'max_depth': 9},0.9710549999999999,0.971023,0.9750674999999999,0.971093,0.9760149999999999,0.9728507000000001,0.0022172745341972897,6,0.9999948125,0.9999975,0.9999996250000001,0.9999968125,0.9999987499999999,0.9999974999999999,1.6597251278470213e-06,0.9295,0.925,0.9345,0.9315,0.9365,0.9314,0.004004996878900143,1,0.998875,0.999,0.999625,0.99925,0.9995,0.99925,0.0002850438562748018
8.198945999145508,0.053962146944542315,0.02656855583190918,0.0003908895282790094,10,{'max_depth': 10},0.971591,0.970162,0.9747864999999999,0.969228,0.975598,0.9722731,0.0025126391384358996,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9295,0.925,0.9335,0.927,0.933,0.9296000000000001,0.0033075670817082356,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0
